subscription_id,user_id,platform,plan,price,start_date
S34608,U16098,Hotstar,Basic,499,2023-08-18
S34609,U45864,Netflix,Basic,199,2023-12-28
S34610,U9985,SonyLIV,Premium,299,2024-07-22
S34611,U31708,SonyLIV,Basic,499,2023-07-20
S34612,U48224,SonyLIV,Basic,199,2023-03-27
S34613,U8938,Netflix,Basic,199,2023-11-04
S34614,U30444,Hotstar,Premium,499,2024-06-22
S34615,U38828,Prime,Premium,499,2023-08-07
S34616,U24671,SonyLIV,Premium,499,2023-08-15
S34617,U31933,SonyLIV,Premium,199,2024-08-16
S34618,U30419,Netflix,Premium,499,2023-04-08
S34619,U20094,Hotstar,Premium,199,2023-04-05
S34620,U7697,Prime,Premium,499,2024-10-11
S34621,U27005,Prime,Premium,199,2023-12-04
S34622,U18925,Netflix,Basic,199,2024-06-19
S34623,U7570,Prime,Basic,499,2024-11-26
S34624,U26609,Netflix,Basic,199,2024-12-01
S34625,U17325,Hotstar,Premium,199,2024-04-05
S34626,U25294,Netflix,Basic,299,2024-08-22
S34627,U16440,Prime,Basic,199,2024-01-20
S34628,U25872,Prime,Premium,299,2023-06-24
S34629,U38424,Prime,Basic,199,2024-05-12
S34630,U18765,Hotstar,Basic,499,2024-06-20
S34631,U26621,Hotstar,Premium,299,2023-01-10
S34632,U43565,SonyLIV,Premium,499,2023-05-15
S34633,U42916,Netflix,Premium,199,2024-01-10
S34634,U19622,Netflix,Premium,199,2023-01-22
S34635,U31873,Prime,Basic,299,2023-12-27
S34636,U436,Netflix,Basic,199,2024-05-28
S34637,U34719,SonyLIV,Basic,199,2023-06-03
S34638,U49837,SonyLIV,Premium,499,2023-05-08
S34639,U20887,Netflix,Premium,199,2023-02-23
S34640,U35073,Netflix,Basic,199,2023-04-28
S34641,U18815,Netflix,Basic,499,2024-06-16
S34642,U43798,Hotstar,Premium,299,2024-09-09
S34643,U25219,Prime,Basic,499,2024-04-16
S34644,U8161,Prime,Premium,299,2023-08-15
S34645,U8512,Netflix,Basic,199,2023-01-01
S34646,U5097,Prime,Basic,499,2024-02-20
S34647,U30154,Hotstar,Premium,499,2023-09-16
S34648,U38929,Netflix,Premium,299,2024-10-31
S34649,U41361,Netflix,Premium,499,2024-01-12
S34650,U35342,SonyLIV,Basic,199,2024-02-06
S34651,U594,SonyLIV,Premium,499,2023-11-05
S34652,U26349,SonyLIV,Basic,199,2024-10-25
S34653,U43652,Hotstar,Premium,199,2024-04-24
S34654,U17519,SonyLIV,Basic,199,2023-07-24
S34655,U27740,Netflix,Premium,499,2024-12-08
S34656,U14630,Prime,Premium,499,2024-05-08
S34657,U32206,SonyLIV,Basic,199,2024-09-23
S34658,U19564,Hotstar,Basic,199,2023-09-09
S34659,U30298,Hotstar,Premium,199,2024-02-15
S34660,U39578,SonyLIV,Premium,499,2024-03-04
S34661,U10954,SonyLIV,Basic,299,2024-08-29
S34662,U52,Hotstar,Basic,299,2023-07-02
S34663,U42315,SonyLIV,Basic,199,2023-12-24
S34664,U20822,Prime,Basic,499,2024-04-09
S34665,U21013,SonyLIV,Basic,299,2024-01-09
S34666,U47535,Prime,Premium,499,2024-01-13
S34667,U9250,Hotstar,Premium,299,2024-03-31
S34668,U13098,SonyLIV,Basic,499,2024-01-29
S34669,U26930,Hotstar,Basic,199,2023-01-24
S34670,U31318,Netflix,Premium,199,2023-07-13
S34671,U31467,Hotstar,Premium,499,2024-01-16
S34672,U13621,Hotstar,Basic,499,2024-06-18
S34673,U16327,Prime,Premium,499,2024-09-07
S34674,U13107,Netflix,Basic,299,2023-03-17
S34675,U31785,Hotstar,Basic,199,2024-09-12
S34676,U33919,Netflix,Premium,199,2023-06-19
S34677,U33863,Prime,Premium,299,2023-01-03
S34678,U49890,SonyLIV,Basic,499,2024-11-06
S34679,U14388,SonyLIV,Basic,499,2023-08-15
S34680,U49003,Prime,Basic,499,2024-10-25
S34681,U713,Netflix,Premium,199,2023-01-31
S34682,U39413,Netflix,Basic,499,2024-01-16
S34683,U37237,Prime,Basic,299,2023-05-03
S34684,U40569,Hotstar,Premium,199,2023-10-07
S34685,U12011,Hotstar,Premium,199,2023-06-11
S34686,U11528,Prime,Basic,299,2024-04-17
S34687,U42154,Hotstar,Basic,199,2023-11-05
S34688,U5130,Netflix,Basic,199,2023-05-20
S34689,U4773,Prime,Premium,299,2023-08-02
S34690,U41003,Hotstar,Basic,299,2024-02-02
S34691,U46369,SonyLIV,Basic,299,2023-11-04
S34692,U6124,Prime,Basic,499,2023-06-11
S34693,U4905,SonyLIV,Basic,499,2024-04-15
S34694,U48296,SonyLIV,Basic,199,2023-04-05
S34695,U11371,Hotstar,Basic,499,2024-05-05
S34696,U36929,Netflix,Premium,499,2023-10-17
S34697,U36169,SonyLIV,Basic,299,2024-07-30
S34698,U23456,Netflix,Basic,199,2024-05-20
S34699,U17278,Netflix,Basic,299,2024-10-22
S34700,U3649,SonyLIV,Basic,299,2024-12-14
S34701,U1424,Prime,Premium,299,2023-04-26
S34702,U9253,Prime,Premium,199,2024-10-27
S34703,U44315,Hotstar,Basic,199,2023-09-27
S34704,U43159,SonyLIV,Basic,299,2023-09-10
S34705,U6793,Prime,Basic,299,2024-11-06
S34706,U2283,Hotstar,Premium,199,2024-09-15
S34707,U16373,Netflix,Premium,499,2023-06-27
S34708,U5032,Prime,Basic,499,2023-02-01
S34709,U43356,Netflix,Basic,499,2024-10-07
S34710,U49612,Netflix,Basic,499,2024-09-03
S34711,U18957,Prime,Basic,499,2024-04-26
S34712,U27471,Prime,Premium,199,2023-08-01
S34713,U43352,Hotstar,Basic,299,2023-01-02
S34714,U36782,Netflix,Premium,299,2024-08-08
S34715,U25516,SonyLIV,Basic,299,2023-05-15
S34716,U5634,SonyLIV,Basic,199,2024-12-12
S34717,U34359,Netflix,Premium,299,2023-03-24
S34718,U32762,SonyLIV,Basic,299,2024-02-04
S34719,U11864,Hotstar,Premium,299,2023-03-05
S34720,U45200,Netflix,Basic,499,2024-02-21
S34721,U6628,Hotstar,Premium,199,2024-07-03
S34722,U31284,SonyLIV,Basic,199,2023-06-20
S34723,U7563,Hotstar,Basic,299,2024-11-25
S34724,U4183,Netflix,Premium,499,2024-11-04
S34725,U13893,SonyLIV,Basic,199,2023-09-27
S34726,U35072,Netflix,Basic,499,2024-11-10
S34727,U25025,Netflix,Premium,499,2024-07-09
S34728,U46526,SonyLIV,Basic,299,2024-08-28
S34729,U41469,Netflix,Premium,199,2024-12-13
S34730,U24302,Prime,Basic,299,2023-02-18
S34731,U18629,Netflix,Premium,199,2024-03-29
S34732,U2051,Netflix,Premium,499,2023-06-23
S34733,U17538,Hotstar,Basic,299,2023-10-21
S34734,U19611,Netflix,Basic,299,2024-03-19
S34735,U24030,Prime,Basic,199,2023-08-25
S34736,U34288,Prime,Premium,299,2024-07-10
S34737,U10080,Hotstar,Premium,499,2024-07-08
S34738,U30178,Prime,Premium,199,2024-03-10
S34739,U24449,SonyLIV,Premium,299,2023-09-26
S34740,U19417,Prime,Basic,199,2023-06-08
S34741,U6466,Hotstar,Premium,299,2023-08-07
S34742,U27808,Prime,Basic,199,2023-07-15
S34743,U37047,SonyLIV,Premium,499,2024-09-17
S34744,U48325,Prime,Premium,499,2023-01-05
S34745,U41386,Hotstar,Premium,299,2024-05-15
S34746,U22267,Hotstar,Premium,199,2024-03-21
S34747,U10497,Prime,Premium,499,2023-12-13
S34748,U23112,Prime,Premium,299,2023-08-12
S34749,U31808,Netflix,Premium,199,2024-07-04
S34750,U3931,SonyLIV,Premium,199,2024-08-04
S34751,U8788,Netflix,Premium,199,2023-11-26
S34752,U40532,Hotstar,Premium,499,2024-01-25
S34753,U2420,Netflix,Basic,199,2024-08-01
S34754,U14921,Netflix,Basic,499,2023-01-06
S34755,U23733,Prime,Premium,299,2023-12-11
S34756,U32770,Netflix,Basic,299,2023-12-12
S34757,U30428,Netflix,Premium,199,2024-04-11
S34758,U49091,SonyLIV,Basic,199,2023-09-12
S34759,U44409,SonyLIV,Premium,299,2023-07-11
S34760,U35666,Netflix,Basic,499,2024-07-08
S34761,U35128,SonyLIV,Basic,299,2024-06-07
S34762,U26413,Netflix,Premium,499,2023-05-29
S34763,U48437,Hotstar,Premium,299,2023-09-09
S34764,U1313,Netflix,Premium,499,2024-07-31
S34765,U16745,Netflix,Basic,199,2023-08-06
S34766,U22268,Netflix,Premium,499,2023-02-15
S34767,U2511,Prime,Premium,499,2024-11-19
S34768,U10125,Netflix,Premium,499,2023-07-30
S34769,U17295,Prime,Premium,199,2024-10-11
S34770,U32334,Netflix,Premium,499,2023-12-19
S34771,U19298,Hotstar,Premium,299,2023-06-11
S34772,U37745,Prime,Premium,499,2023-04-05
S34773,U1599,Hotstar,Premium,499,2024-04-20
S34774,U1005,Netflix,Basic,499,2024-07-07
S34775,U31984,SonyLIV,Basic,499,2023-09-12
S34776,U36991,Netflix,Basic,499,2023-03-29
S34777,U20622,Prime,Basic,499,2024-07-10
S34778,U39904,Prime,Basic,499,2023-10-15
S34779,U35218,Prime,Premium,499,2023-11-29
S34780,U17166,Netflix,Premium,199,2024-02-13
S34781,U27965,SonyLIV,Premium,499,2024-10-27
S34782,U3299,SonyLIV,Basic,199,2024-11-10
S34783,U24992,Hotstar,Basic,199,2024-01-14
S34784,U1896,SonyLIV,Premium,199,2024-04-05
S34785,U16591,Prime,Basic,499,2024-06-14
S34786,U39820,Hotstar,Premium,199,2023-09-22
S34787,U25707,Hotstar,Premium,199,2023-04-09
S34788,U44961,Prime,Basic,499,2024-02-16
S34789,U34993,SonyLIV,Basic,299,2024-12-14
S34790,U21178,SonyLIV,Basic,499,2024-06-26
S34791,U21854,SonyLIV,Premium,199,2023-05-17
S34792,U12850,Netflix,Basic,499,2024-07-27
S34793,U41434,Netflix,Basic,299,2024-06-07
S34794,U35886,Hotstar,Basic,499,2024-12-20
S34795,U28617,Hotstar,Basic,499,2024-06-29
S34796,U11223,Netflix,Premium,299,2023-01-22
S34797,U28223,Netflix,Basic,499,2024-06-20
S34798,U1506,Netflix,Premium,499,2024-10-19
S34799,U45789,Netflix,Basic,499,2024-06-14
S34800,U20442,Netflix,Premium,199,2023-01-27
S34801,U16519,SonyLIV,Basic,199,2024-10-06
S34802,U6206,Prime,Premium,499,2024-10-01
S34803,U40058,SonyLIV,Basic,199,2023-09-15
S34804,U9340,Prime,Basic,499,2023-01-07
S34805,U4998,Hotstar,Basic,299,2024-04-24
S34806,U14825,SonyLIV,Premium,499,2024-08-13
S34807,U13491,SonyLIV,Premium,299,2023-12-19
S34808,U47766,Hotstar,Premium,199,2024-02-23
S34809,U31118,SonyLIV,Premium,299,2023-02-13
S34810,U12080,SonyLIV,Premium,299,2023-08-11
S34811,U34394,Netflix,Basic,299,2023-08-17
S34812,U39200,Prime,Premium,499,2023-05-04
S34813,U40853,SonyLIV,Premium,299,2023-06-28
S34814,U43458,SonyLIV,Basic,199,2023-03-28
S34815,U33188,Netflix,Premium,199,2024-03-28
S34816,U48127,Hotstar,Premium,299,2024-11-05
S34817,U4734,Prime,Basic,299,2023-09-15
S34818,U35530,Netflix,Basic,299,2024-07-01
S34819,U31828,Netflix,Premium,199,2023-07-27
S34820,U22632,Prime,Premium,299,2023-08-16
S34821,U26130,Hotstar,Premium,499,2024-09-26
S34822,U22084,Netflix,Basic,499,2023-05-22
S34823,U31197,Prime,Basic,499,2023-11-22
S34824,U24851,Hotstar,Premium,199,2024-11-22
S34825,U24303,SonyLIV,Premium,299,2024-03-31
S34826,U44129,Netflix,Premium,299,2024-04-17
S34827,U4719,Prime,Premium,499,2024-09-30
S34828,U30550,Hotstar,Premium,199,2024-12-11
S34829,U21346,Prime,Premium,499,2024-06-05
S34830,U23486,Hotstar,Premium,299,2023-01-11
S34831,U36340,Prime,Basic,499,2024-11-11
S34832,U15295,Prime,Premium,499,2023-07-31
S34833,U25436,Hotstar,Premium,499,2023-11-02
S34834,U35369,SonyLIV,Premium,299,2023-09-20
S34835,U20828,Netflix,Basic,199,2023-10-17
S34836,U5042,Prime,Premium,499,2023-05-14
S34837,U43869,Prime,Basic,499,2023-06-28
S34838,U42218,Netflix,Premium,499,2023-01-02
S34839,U4333,Netflix,Premium,299,2023-05-08
S34840,U11048,SonyLIV,Premium,499,2023-09-18
S34841,U42095,Netflix,Basic,199,2023-04-21
S34842,U32274,SonyLIV,Premium,199,2024-09-14
S34843,U33458,Hotstar,Premium,199,2024-04-05
S34844,U7485,SonyLIV,Premium,499,2023-07-29
S34845,U9621,SonyLIV,Basic,499,2024-04-03
S34846,U41641,Prime,Basic,299,2023-08-31
S34847,U12022,Hotstar,Basic,199,2024-06-15
S34848,U27960,Hotstar,Premium,299,2023-12-01
S34849,U45402,Netflix,Premium,499,2024-08-19
S34850,U13489,Hotstar,Basic,199,2023-06-27
S34851,U32533,SonyLIV,Basic,199,2023-09-15
S34852,U29683,Netflix,Premium,199,2023-02-14
S34853,U10297,Hotstar,Premium,299,2023-08-09
S34854,U15479,Prime,Basic,299,2023-07-29
S34855,U25472,Prime,Basic,199,2023-10-15
S34856,U27618,SonyLIV,Premium,299,2023-04-07
S34857,U26095,Prime,Basic,199,2024-06-01
S34858,U45016,SonyLIV,Basic,299,2023-05-24
S34859,U17810,Hotstar,Basic,299,2024-03-01
S34860,U35538,SonyLIV,Basic,299,2024-10-13
S34861,U26899,SonyLIV,Premium,199,2024-01-04
S34862,U18952,SonyLIV,Premium,499,2024-04-01
S34863,U20275,Netflix,Premium,499,2023-01-03
S34864,U2499,Netflix,Premium,299,2024-02-18
S34865,U18862,Netflix,Premium,299,2024-08-26
S34866,U28700,Hotstar,Premium,299,2023-08-05
S34867,U16028,Prime,Basic,199,2024-01-31
S34868,U11033,Prime,Premium,299,2023-01-15
S34869,U27843,Prime,Basic,199,2023-01-16
S34870,U38791,Prime,Premium,299,2023-12-08
S34871,U3901,Hotstar,Basic,499,2024-09-13
S34872,U30660,Netflix,Basic,499,2024-08-01
S34873,U10406,Netflix,Premium,199,2024-12-05
S34874,U26134,SonyLIV,Basic,499,2023-01-08
S34875,U1707,Hotstar,Basic,299,2024-10-08
S34876,U13706,Prime,Basic,299,2024-02-15
S34877,U3660,Netflix,Premium,199,2023-09-06
S34878,U19280,SonyLIV,Premium,299,2023-02-25
S34879,U15848,Netflix,Basic,299,2023-04-03
S34880,U35772,SonyLIV,Basic,299,2024-10-27
S34881,U29833,SonyLIV,Basic,499,2023-11-06
S34882,U25829,SonyLIV,Premium,499,2024-12-22
S34883,U49863,Netflix,Premium,299,2024-04-23
S34884,U36016,Netflix,Premium,199,2023-11-30
S34885,U3568,SonyLIV,Basic,499,2024-08-09
S34886,U4526,Prime,Premium,499,2024-03-20
S34887,U32335,SonyLIV,Premium,299,2024-01-06
S34888,U15215,Hotstar,Premium,499,2024-11-28
S34889,U2471,Netflix,Basic,499,2024-09-05
S34890,U1383,Hotstar,Premium,299,2024-06-14
S34891,U1614,SonyLIV,Basic,499,2023-03-31
S34892,U22006,Prime,Premium,299,2023-04-25
S34893,U35872,SonyLIV,Basic,499,2023-03-04
S34894,U47605,Prime,Premium,299,2024-01-31
S34895,U5200,Netflix,Premium,299,2024-08-25
S34896,U30819,Hotstar,Basic,499,2024-06-26
S34897,U31991,Prime,Basic,499,2023-03-18
S34898,U11022,Netflix,Premium,499,2023-04-10
S34899,U42393,SonyLIV,Basic,499,2024-04-13
S34900,U34651,Prime,Basic,499,2024-12-20
S34901,U9824,SonyLIV,Premium,299,2024-01-08
S34902,U44129,Netflix,Premium,199,2023-07-04
S34903,U18476,Hotstar,Premium,299,2023-10-13
S34904,U8586,SonyLIV,Premium,499,2024-09-20
S34905,U46931,Prime,Premium,499,2023-11-19
S34906,U8060,SonyLIV,Basic,299,2023-06-10
S34907,U14070,Prime,Basic,299,2023-07-12
S34908,U34741,Prime,Basic,299,2023-03-25
S34909,U29806,Hotstar,Basic,199,2023-03-30
S34910,U8650,Netflix,Basic,199,2023-10-12
S34911,U28088,SonyLIV,Premium,199,2023-09-28
S34912,U20937,Hotstar,Premium,199,2024-08-03
S34913,U28679,Prime,Premium,199,2023-01-06
S34914,U2439,Hotstar,Premium,199,2024-05-04
S34915,U44577,Prime,Premium,199,2024-05-29
S34916,U23174,Hotstar,Premium,499,2023-03-19
S34917,U13623,Netflix,Basic,299,2023-07-26
S34918,U2627,Netflix,Basic,299,2024-12-20
S34919,U12456,Prime,Basic,299,2024-07-16
S34920,U20002,Hotstar,Premium,499,2024-10-19
S34921,U33473,Hotstar,Basic,199,2024-04-13
S34922,U29755,Netflix,Basic,299,2024-11-01
S34923,U16298,Netflix,Premium,499,2024-02-27
S34924,U5465,Netflix,Basic,199,2024-10-12
S34925,U17976,SonyLIV,Premium,499,2023-01-10
S34926,U4897,SonyLIV,Premium,199,2024-11-26
S34927,U30360,SonyLIV,Premium,499,2023-04-06
S34928,U16757,Hotstar,Basic,199,2024-01-01
S34929,U13471,Netflix,Basic,499,2024-05-16
S34930,U2759,Netflix,Basic,299,2023-12-08
S34931,U26717,SonyLIV,Premium,499,2024-12-03
S34932,U14633,Hotstar,Basic,499,2024-03-06
S34933,U37609,Netflix,Basic,499,2023-04-06
S34934,U36728,Netflix,Basic,499,2024-06-22
S34935,U45133,Prime,Basic,299,2024-08-23
S34936,U43558,Hotstar,Premium,299,2024-11-05
S34937,U16092,Prime,Premium,199,2023-03-11
S34938,U1582,SonyLIV,Basic,199,2023-04-02
S34939,U47334,Prime,Basic,499,2024-02-29
S34940,U19931,SonyLIV,Basic,499,2023-01-02
S34941,U5768,Netflix,Premium,299,2024-04-06
S34942,U27456,SonyLIV,Premium,199,2023-10-31
S34943,U43674,Prime,Premium,299,2023-11-11
S34944,U724,Prime,Basic,499,2023-01-07
S34945,U42248,Netflix,Premium,299,2024-03-03
S34946,U25860,Prime,Premium,299,2023-04-20
S34947,U43101,Netflix,Basic,299,2023-07-21
S34948,U14606,Netflix,Basic,199,2023-05-21
S34949,U32521,Netflix,Premium,199,2024-09-25
S34950,U13931,Netflix,Basic,199,2024-02-23
S34951,U23452,Hotstar,Basic,199,2024-04-06
S34952,U42836,Netflix,Premium,299,2024-12-25
S34953,U32433,Hotstar,Basic,499,2023-02-04
S34954,U43783,Prime,Basic,299,2024-06-06
S34955,U30755,SonyLIV,Premium,199,2023-04-20
S34956,U26679,SonyLIV,Premium,299,2024-10-01
S34957,U33963,Prime,Premium,299,2023-06-08
S34958,U48887,Prime,Basic,299,2023-09-24
S34959,U29221,Netflix,Basic,299,2023-02-05
S34960,U6554,SonyLIV,Premium,199,2024-06-03
S34961,U49288,Hotstar,Premium,299,2024-10-09
S34962,U22507,SonyLIV,Basic,199,2024-04-25
S34963,U19808,Prime,Premium,199,2023-07-19
S34964,U48170,SonyLIV,Premium,299,2023-09-27
S34965,U16223,Prime,Premium,499,2024-12-16
S34966,U36503,Netflix,Premium,199,2023-10-12
S34967,U12072,Hotstar,Basic,499,2023-12-28
S34968,U26003,SonyLIV,Basic,499,2023-09-26
S34969,U43812,Hotstar,Premium,499,2024-10-14
S34970,U274,SonyLIV,Premium,199,2023-12-09
S34971,U22639,SonyLIV,Premium,499,2024-03-02
S34972,U45340,Hotstar,Premium,199,2023-12-16
S34973,U26752,Netflix,Premium,199,2023-10-08
S34974,U47274,SonyLIV,Premium,199,2023-01-12
S34975,U8507,Netflix,Premium,299,2024-09-27
S34976,U48601,Netflix,Premium,199,2024-07-25
S34977,U32976,Hotstar,Basic,499,2023-03-21
S34978,U45308,Prime,Basic,199,2024-03-27
S34979,U16846,SonyLIV,Basic,499,2024-10-21
S34980,U22401,Netflix,Premium,299,2024-09-07
S34981,U34196,Prime,Basic,299,2023-04-18
S34982,U39051,SonyLIV,Premium,199,2024-12-08
S34983,U21979,SonyLIV,Basic,199,2024-02-16
S34984,U27802,Netflix,Basic,299,2024-09-29
S34985,U40850,Prime,Basic,499,2024-04-28
S34986,U32272,Prime,Basic,199,2023-08-23
S34987,U12647,Netflix,Basic,499,2023-03-05
S34988,U22989,Prime,Premium,199,2023-08-04
S34989,U19098,Netflix,Premium,199,2023-05-22
S34990,U26955,Netflix,Premium,199,2023-08-17
S34991,U32492,Prime,Basic,299,2024-04-11
S34992,U7874,Hotstar,Basic,299,2024-10-18
S34993,U44064,Hotstar,Basic,499,2023-08-11
S34994,U27799,Netflix,Premium,199,2023-05-25
S34995,U31265,Hotstar,Basic,499,2023-01-26
S34996,U17277,Netflix,Basic,499,2023-05-27
S34997,U14658,Netflix,Premium,199,2024-11-28
S34998,U15015,SonyLIV,Premium,499,2023-09-05
S34999,U8989,Hotstar,Premium,199,2024-09-10
S35000,U13507,Netflix,Basic,299,2024-09-02
S35001,U23576,Hotstar,Premium,499,2023-01-26
S35002,U23440,SonyLIV,Basic,499,2024-04-09
S35003,U22748,Prime,Premium,299,2023-07-14
S35004,U47973,SonyLIV,Basic,299,2024-12-28
S35005,U9653,Prime,Basic,199,2023-10-16
S35006,U989,Hotstar,Basic,199,2023-10-29
S35007,U14934,Hotstar,Premium,299,2023-08-23
S35008,U27558,Netflix,Basic,199,2024-06-04
S35009,U27582,Hotstar,Basic,299,2023-01-17
S35010,U21316,SonyLIV,Premium,199,2024-11-12
S35011,U22782,SonyLIV,Basic,499,2024-07-16
S35012,U7597,Hotstar,Basic,299,2023-02-04
S35013,U20037,SonyLIV,Premium,299,2024-02-05
S35014,U11213,Netflix,Basic,299,2023-08-30
S35015,U45177,Prime,Basic,199,2023-04-06
S35016,U5292,Hotstar,Premium,199,2024-10-07
S35017,U16165,Netflix,Basic,199,2024-04-26
S35018,U5784,SonyLIV,Basic,499,2024-06-03
S35019,U2909,Prime,Premium,499,2024-08-14
S35020,U31476,Prime,Basic,199,2024-05-27
S35021,U19295,Hotstar,Premium,199,2023-07-06
S35022,U25918,Prime,Premium,299,2023-09-30
S35023,U30072,Netflix,Premium,499,2024-12-31
S35024,U3846,SonyLIV,Basic,299,2023-02-21
S35025,U18817,Prime,Basic,499,2023-02-20
S35026,U11994,Netflix,Basic,199,2023-04-02
S35027,U43958,SonyLIV,Premium,499,2024-02-15
S35028,U15605,SonyLIV,Basic,299,2024-10-22
S35029,U21439,SonyLIV,Basic,299,2024-05-25
S35030,U46128,Prime,Premium,299,2024-08-30
S35031,U42117,SonyLIV,Basic,499,2024-04-04
S35032,U19381,Prime,Basic,499,2024-06-08
S35033,U13526,Prime,Basic,499,2024-12-10
S35034,U26161,SonyLIV,Premium,499,2024-03-26
S35035,U14396,Hotstar,Basic,199,2024-03-31
S35036,U4083,Netflix,Basic,299,2023-06-15
S35037,U6564,Prime,Premium,199,2023-12-26
S35038,U26465,Hotstar,Premium,199,2023-02-18
S35039,U7199,SonyLIV,Basic,199,2023-12-24
S35040,U8307,Netflix,Premium,499,2023-09-14
S35041,U2999,Netflix,Basic,299,2023-07-25
S35042,U37279,Prime,Premium,299,2023-07-15
S35043,U27237,Prime,Premium,299,2023-11-09
S35044,U24121,SonyLIV,Basic,299,2024-01-31
S35045,U2631,Netflix,Premium,299,2024-05-29
S35046,U42891,Netflix,Basic,299,2024-04-06
S35047,U41266,SonyLIV,Premium,499,2024-08-14
S35048,U49772,Netflix,Premium,299,2023-05-24
S35049,U33795,SonyLIV,Premium,299,2024-01-11
S35050,U49242,Prime,Basic,199,2024-05-11
S35051,U26850,Netflix,Basic,299,2023-07-02
S35052,U7148,SonyLIV,Premium,499,2023-11-24
S35053,U10331,Prime,Premium,299,2024-09-03
S35054,U37983,SonyLIV,Premium,499,2023-03-18
S35055,U16993,Prime,Basic,199,2024-12-14
S35056,U18231,Netflix,Basic,299,2024-11-09
S35057,U15312,SonyLIV,Basic,199,2024-12-03
S35058,U25648,Netflix,Basic,499,2024-10-22
S35059,U37007,Netflix,Basic,499,2024-03-10
S35060,U16681,Hotstar,Basic,199,2023-07-08
S35061,U28198,SonyLIV,Premium,499,2024-04-09
S35062,U39600,Prime,Basic,299,2023-06-26
S35063,U19872,Netflix,Basic,299,2023-11-02
S35064,U43149,Prime,Basic,199,2023-05-27
S35065,U45071,Netflix,Premium,199,2023-06-22
S35066,U42519,SonyLIV,Basic,499,2023-12-05
S35067,U16327,Prime,Basic,499,2024-11-24
S35068,U20518,SonyLIV,Basic,499,2024-04-11
S35069,U35124,Hotstar,Premium,499,2024-03-14
S35070,U36968,SonyLIV,Premium,299,2024-03-31
S35071,U27675,Netflix,Basic,499,2024-09-29
S35072,U11406,SonyLIV,Basic,299,2023-06-26
S35073,U14060,Netflix,Premium,299,2023-07-11
S35074,U24975,Netflix,Basic,499,2023-11-04
S35075,U1556,Prime,Basic,499,2023-06-23
S35076,U2949,Netflix,Premium,199,2024-01-02
S35077,U19061,Netflix,Premium,199,2024-01-10
S35078,U46289,Hotstar,Premium,299,2024-07-03
S35079,U32418,SonyLIV,Premium,499,2024-05-26
S35080,U12729,SonyLIV,Premium,299,2024-11-11
S35081,U26262,SonyLIV,Premium,299,2024-07-14
S35082,U8205,Prime,Basic,199,2023-01-22
S35083,U23262,Hotstar,Premium,499,2023-05-20
S35084,U26498,Netflix,Basic,299,2023-09-04
S35085,U33151,Hotstar,Basic,299,2024-05-03
S35086,U11980,Netflix,Basic,199,2024-08-27
S35087,U9334,Prime,Basic,199,2023-08-08
S35088,U25330,Netflix,Premium,499,2024-02-20
S35089,U4623,SonyLIV,Basic,199,2024-01-05
S35090,U26141,SonyLIV,Premium,299,2024-10-08
S35091,U35191,Hotstar,Basic,299,2023-05-20
S35092,U20633,Netflix,Premium,299,2023-08-24
S35093,U48325,Hotstar,Premium,199,2023-02-22
S35094,U1599,Prime,Basic,199,2024-04-25
S35095,U2431,Prime,Premium,499,2024-03-11
S35096,U35828,Prime,Premium,199,2023-05-12
S35097,U7263,Hotstar,Basic,199,2023-10-04
S35098,U13385,SonyLIV,Premium,199,2023-02-01
S35099,U22855,Netflix,Premium,199,2024-01-22
S35100,U7536,SonyLIV,Premium,199,2023-03-19
S35101,U3905,Hotstar,Basic,299,2023-07-27
S35102,U26753,Hotstar,Basic,299,2023-11-21
S35103,U35664,Hotstar,Premium,299,2024-09-04
S35104,U40727,Hotstar,Basic,499,2024-06-28
S35105,U42322,Netflix,Premium,499,2023-06-29
S35106,U16123,Prime,Basic,499,2023-03-18
S35107,U25586,Prime,Premium,199,2024-10-23
S35108,U22283,Hotstar,Premium,199,2024-01-18
S35109,U5830,Hotstar,Premium,499,2024-06-17
S35110,U32856,Hotstar,Basic,199,2024-04-17
S35111,U25126,SonyLIV,Premium,199,2024-05-23
S35112,U44289,Hotstar,Basic,499,2024-11-03
S35113,U3978,SonyLIV,Basic,499,2023-09-20
S35114,U35605,SonyLIV,Premium,299,2023-03-24
S35115,U45195,SonyLIV,Basic,199,2024-12-02
S35116,U23207,Netflix,Basic,199,2024-08-11
S35117,U17440,Netflix,Basic,499,2023-08-27
S35118,U44129,Prime,Basic,499,2024-08-14
S35119,U47725,SonyLIV,Premium,199,2024-02-21
